ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
159182303X,Miyuki-Chan in Wonderland,Clamp,2003,TokyoPop,http://images.amazon.com/images/P/159182303X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/159182303X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/159182303X.01.LZZZZZZZ.jpg
0821726293,Colorado Desperadoes,Doyle Trent,1989,Kensington Pub Corp (Mm),http://images.amazon.com/images/P/0821726293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821726293.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821726293.01.LZZZZZZZ.jpg
0810372193,Churches Speak on Abortion: Official Statements from Religious Bodies and Ecumenical Organizations (Churches Speak Series),Gordon J. Melton,1989,Gale Group,http://images.amazon.com/images/P/0810372193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0810372193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0810372193.01.LZZZZZZZ.jpg
0805036547,Shadow of the Moon: A Novel,Douglas C. Jones,1995,Henry Holt &amp; Co,http://images.amazon.com/images/P/0805036547.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805036547.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805036547.01.LZZZZZZZ.jpg
086020653X,Young Naturalist (Hobby Guides (Usborne Paperback)),Andrew Mitchell,1984,E.D.C. Publishing,http://images.amazon.com/images/P/086020653X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/086020653X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/086020653X.01.LZZZZZZZ.jpg
0856487295,"Abraham, Friend of God (Frank, Penny. Lion Story Bible, 4.)",Penny Frank,1984,Cook Communications Ministries (J),http://images.amazon.com/images/P/0856487295.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0856487295.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0856487295.01.LZZZZZZZ.jpg
3442442885,Der PferdeflÃ?Â¼sterer.,Nicholas Evans,1998,Goldmann,http://images.amazon.com/images/P/3442442885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442442885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442442885.01.LZZZZZZZ.jpg
1567512240,Battling Big Business,Eveline Lubbers,2002,Common Courage Press,http://images.amazon.com/images/P/1567512240.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567512240.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567512240.01.LZZZZZZZ.jpg
1586481797,"One Day, All Children: The Unlikely Triumph of Teach for America and What I Learned Along the Way",Wendy Kopp,2003,PublicAffairs,http://images.amazon.com/images/P/1586481797.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1586481797.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1586481797.01.LZZZZZZZ.jpg
0373029438,To Tame A Tycoon,Emma Goldrick,1988,Harlequin,http://images.amazon.com/images/P/0373029438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373029438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373029438.01.LZZZZZZZ.jpg
1564407659,100 Best Honeymoon Resorts of the World (The 100 Best Resorts Series),Katharine D. Dyson,1996,Globe Pequot Pr,http://images.amazon.com/images/P/1564407659.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1564407659.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1564407659.01.LZZZZZZZ.jpg
0738700037,Grave's End,Elaine Mercado,2001,Llewellyn Publications,http://images.amazon.com/images/P/0738700037.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0738700037.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0738700037.01.LZZZZZZZ.jpg
3746652634,"Irrungen, Wirrungen.",Theodor Fontane,1995,Aufbau Tb,http://images.amazon.com/images/P/3746652634.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3746652634.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3746652634.01.LZZZZZZZ.jpg
0373222548,"Santa Claus Is Coming (Harlequin Intrigue, No 254)",M.J. Rodgers,1993,Harlequin,http://images.amazon.com/images/P/0373222548.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373222548.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373222548.01.LZZZZZZZ.jpg
1558749780,Chicken Soup for the Teacher's Soul: Stories to Open the Hearts and Rekindle the Spirit of Educators,Jack Canfield,2002,Health Communications,http://images.amazon.com/images/P/1558749780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558749780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558749780.01.LZZZZZZZ.jpg
0140317201,"Ronia, the Robber's Daughter",Astrid Lindgren,1985,Puffin Books,http://images.amazon.com/images/P/0140317201.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140317201.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140317201.01.LZZZZZZZ.jpg
0681075147,Four Centuries of Great Love Poems,Debra Ed Starr,0,Hunter Publishing+inc,http://images.amazon.com/images/P/0681075147.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0681075147.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0681075147.01.LZZZZZZZ.jpg
2266121367,"Les Annales du Disque-monde, tome 12 : MÃ?Â©contes de fÃ?Â©es",Terry Pratchett,2002,Pocket,http://images.amazon.com/images/P/2266121367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2266121367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2266121367.01.LZZZZZZZ.jpg
0670834386,Golden Lilies,Kwei-Li,1990,Penguin USA,http://images.amazon.com/images/P/0670834386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670834386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670834386.01.LZZZZZZZ.jpg
0670807397,Voyages,Doris Buchanan Smith,1989,Penguin USA,http://images.amazon.com/images/P/0670807397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670807397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670807397.01.LZZZZZZZ.jpg
0395669596,Mathematics for Elementary School Teachers,Tom Bassarear,1997,Houghton Mifflin College,http://images.amazon.com/images/P/0395669596.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395669596.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395669596.01.LZZZZZZZ.jpg
0893811378,Aperture 94,Carol Kismaric,1984,Aperture Book,http://images.amazon.com/images/P/0893811378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0893811378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0893811378.01.LZZZZZZZ.jpg
034545118X,The Four Temperaments (Ballantine Reader's Circle),Yona Zeldis McDonough,2003,Ballantine Books,http://images.amazon.com/images/P/034545118X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034545118X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034545118X.01.LZZZZZZZ.jpg
0767902386,"If Life Is a Game, These Are the Rules: Ten Rules for Being Human, As Introduced in Chicken Soup for the Soul",Cherie Carter-Scott,1998,Broadway Books,http://images.amazon.com/images/P/0767902386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767902386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767902386.01.LZZZZZZZ.jpg
0486261255,Fashions of the Old South Paper Dolls in Full Color (Paper Dolls),Tom Tierney,1989,Dover Publications,http://images.amazon.com/images/P/0486261255.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486261255.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486261255.01.LZZZZZZZ.jpg
8807013967,Il nuovo che avanza (I narratori/Feltrinelli),Michele Serra,1989,Feltrinelli,http://images.amazon.com/images/P/8807013967.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8807013967.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8807013967.01.LZZZZZZZ.jpg
0091802288,Making History &lt;>,Stephen Fry,0,Hutchinson,http://images.amazon.com/images/P/0091802288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0091802288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0091802288.01.LZZZZZZZ.jpg
0201158906,Evolutionary Biology,Eli Minkoff,1983,Addison-Wesley,http://images.amazon.com/images/P/0201158906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0201158906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0201158906.01.LZZZZZZZ.jpg
0375407545,"Eating Well for Optimum Health: The Essential Guide to Food, Diet, and Nutrition",Andrew Weil M.D.,2000,Knopf,http://images.amazon.com/images/P/0375407545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375407545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375407545.01.LZZZZZZZ.jpg
0385241496,How to Make 2 X 4 Furniture for Indoors and Outdoors,Suzi West,1987,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385241496.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385241496.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385241496.01.LZZZZZZZ.jpg
0449217493,Caribbean,James A. Michener,1991,Fawcett Books,http://images.amazon.com/images/P/0449217493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449217493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449217493.01.LZZZZZZZ.jpg
1580050204,Out of Time,Paula Martinac,1999,Seal Press (WA),http://images.amazon.com/images/P/1580050204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580050204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580050204.01.LZZZZZZZ.jpg
0671229265,ROMANOFF RANSOM,Anne Armstrong Thompson,1978,Simon &amp; Schuster,http://images.amazon.com/images/P/0671229265.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671229265.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671229265.01.LZZZZZZZ.jpg
038078775X,Staying Cool,Catherine Todd,1997,HarperTorch,http://images.amazon.com/images/P/038078775X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038078775X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038078775X.01.LZZZZZZZ.jpg
0061061727,The Night of the Solstice,L. J. Smith,1993,HarperTorch,http://images.amazon.com/images/P/0061061727.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061061727.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061061727.01.LZZZZZZZ.jpg
055312000X,Kid,Pete Axthelm,1978,Bantam Books,http://images.amazon.com/images/P/055312000X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055312000X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055312000X.01.LZZZZZZZ.jpg
0192827618,Sense and Sensibility (World's Classics),Jane Austen,1990,Oxford University Press,http://images.amazon.com/images/P/0192827618.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192827618.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192827618.01.LZZZZZZZ.jpg
0523410336,Spell of Egypt,Victoria Wolff,1980,Pinnacle Books,http://images.amazon.com/images/P/0523410336.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0523410336.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0523410336.01.LZZZZZZZ.jpg
0805060189,The Naked and the Dead,Norman Mailer,1998,Henry Holt &amp; Company,http://images.amazon.com/images/P/0805060189.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805060189.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805060189.01.LZZZZZZZ.jpg
0375755195,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,2002,Random House Trade,http://images.amazon.com/images/P/0375755195.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375755195.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375755195.01.LZZZZZZZ.jpg
0843945044,Midnight Rose,Robin Lee Hatcher,1999,Leisure Books,http://images.amazon.com/images/P/0843945044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843945044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843945044.01.LZZZZZZZ.jpg
0826406777,The Scent of Eros: Mysteries of Odor in Human Sexuality,James Vaughn Kohl,1995,Continuum Intl Pub Group,http://images.amazon.com/images/P/0826406777.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0826406777.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0826406777.01.LZZZZZZZ.jpg
1556110855,Maharishi Mahesh Yogi's transcendental meditation,Robert Roth,1987,Primus,http://images.amazon.com/images/P/1556110855.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1556110855.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1556110855.01.LZZZZZZZ.jpg
0312986084,"Love, Daddy : The True Story of Accused Con Man and Family Killer Christian Longo (St. Martin's True Crime Library.)",Carlton Smith,2003,St. Martin's True Crime,http://images.amazon.com/images/P/0312986084.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312986084.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312986084.01.LZZZZZZZ.jpg
0312319517,"Avenger (Forsyth, Frederick)",Frederick Forsyth,2003,Thomas Dunne Books,http://images.amazon.com/images/P/0312319517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312319517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312319517.01.LZZZZZZZ.jpg
0802448046,The Lost Campers (Sugar Creek Gang),Paul Hutchens,1970,Moody Pr,http://images.amazon.com/images/P/0802448046.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802448046.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802448046.01.LZZZZZZZ.jpg
0060187824,The Father and the Son: My Father's Journey into the Monastic Life,Matt Murray,1999,HarperCollins Publishers,http://images.amazon.com/images/P/0060187824.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060187824.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060187824.01.LZZZZZZZ.jpg
1562921215,God's Little Devotional Book for Couples (God's Little Devotional Books),Honor Books,1996,Honor Books (OK),http://images.amazon.com/images/P/1562921215.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562921215.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562921215.01.LZZZZZZZ.jpg
0671743996,TWIN PEAKS: AN ACCESS GUIDE TO THE TOWN,Lynch,1991,Pocket,http://images.amazon.com/images/P/0671743996.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671743996.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671743996.01.LZZZZZZZ.jpg
1593080158,Alice's Adventures in Wonderland and Through the Looking-Glass,Lewis Carroll,2004,Barnes &amp; Noble Books-Imports,http://images.amazon.com/images/P/1593080158.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1593080158.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1593080158.01.LZZZZZZZ.jpg
0936861304,Elfquest - Hidden Years,Wendy Pini,1993,Berkley Publishing Group,http://images.amazon.com/images/P/0936861304.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0936861304.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0936861304.01.LZZZZZZZ.jpg
0394708407,Murder on the Thirty-First Floor (Pantheon international crime),Per Wahloo,1982,Random House Inc,http://images.amazon.com/images/P/0394708407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394708407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394708407.01.LZZZZZZZ.jpg
0738205354,New Ideas About New Ideas,Shira P. White,2002,Perseus Books Group,http://images.amazon.com/images/P/0738205354.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0738205354.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0738205354.01.LZZZZZZZ.jpg
0395705614,Venus Among the Fishes,Elizabeth Hall,1995,Houghton Mifflin Company,http://images.amazon.com/images/P/0395705614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395705614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395705614.01.LZZZZZZZ.jpg
0865472572,My Father's Glory and My Mother's Castle,Marcel Pagnol,1986,North Point Press,http://images.amazon.com/images/P/0865472572.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0865472572.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0865472572.01.LZZZZZZZ.jpg
0064440753,Red Fox and His Canoe (I Can Read Book 1),Nathaniel Benchley,1985,HarperTrophy,http://images.amazon.com/images/P/0064440753.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064440753.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064440753.01.LZZZZZZZ.jpg
0843105917,Morgan Morning,Steven Cosgrove,1982,Price Stern Sloan Pub (J),http://images.amazon.com/images/P/0843105917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843105917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843105917.01.LZZZZZZZ.jpg
0761517529,Wave 4: Network Marketing in the 21st Century,Richard Poe,1999,Prima Lifestyles,http://images.amazon.com/images/P/0761517529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0761517529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0761517529.01.LZZZZZZZ.jpg
0060165200,The Fall of Paris: June 1940,Herbert R. Lottman,1992,HarperCollins Publishers,http://images.amazon.com/images/P/0060165200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060165200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060165200.01.LZZZZZZZ.jpg
0894909010,Neo-Nazis: A Growing Threat (Issues in Focus),Kathlyn Gay,1997,Enslow Publishers,http://images.amazon.com/images/P/0894909010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0894909010.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0894909010.01.LZZZZZZZ.jpg
8481300721,El Nuevo Acelerador,H. G. Wells,2001,Unidad Editorial,http://images.amazon.com/images/P/8481300721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8481300721.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8481300721.01.LZZZZZZZ.jpg
0060527048,To Marry the Duke,Julianne MacLean,2003,Avon,http://images.amazon.com/images/P/0060527048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060527048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060527048.01.LZZZZZZZ.jpg
0061097470,Under Cover of Darkness,James Grippando,2001,Avon Books,http://images.amazon.com/images/P/0061097470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097470.01.LZZZZZZZ.jpg
0895656736,Away Went the Farmer's Hat (Magic Castle Readers Language Arts),Jane Belk Moncure,1988,Child's World,http://images.amazon.com/images/P/0895656736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895656736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895656736.01.LZZZZZZZ.jpg
0517621878,Flower Garden,Alan Toogood,1987,Crescent Books,http://images.amazon.com/images/P/0517621878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517621878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517621878.01.LZZZZZZZ.jpg
0708921825,Dog's Body (Complete and Unabridged),Janet Edmonds,1989,Ulverscroft Large Print,http://images.amazon.com/images/P/0708921825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0708921825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0708921825.01.LZZZZZZZ.jpg
0393308359,If You Love This Planet: A Plan to Heal the Earth,Helen Caldicott,1992,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393308359.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393308359.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393308359.01.LZZZZZZZ.jpg
0446514764,Search for Maggie Ward,Andrew M. Greeley,1991,Replica Books,http://images.amazon.com/images/P/0446514764.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446514764.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446514764.01.LZZZZZZZ.jpg
3257063431,Die dunkle Stunde der Serenissima. Commissario Brunettis elfter Fall.,Donna Leon,2003,Diogenes,http://images.amazon.com/images/P/3257063431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3257063431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3257063431.01.LZZZZZZZ.jpg
8440664079,Requiem Por Brown,James Ellroy,1997,Ediciones B,http://images.amazon.com/images/P/8440664079.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8440664079.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8440664079.01.LZZZZZZZ.jpg
037570728X,Half a Life,V. S. Naipaul,2002,Vintage Books USA,http://images.amazon.com/images/P/037570728X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037570728X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037570728X.01.LZZZZZZZ.jpg
0330415158,Red Square/Gypsy in Amber,Smith Martin Cruz,2002,Pan Macmillan,http://images.amazon.com/images/P/0330415158.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330415158.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330415158.01.LZZZZZZZ.jpg
0373764979,Renegade Millionaire,Kristi Gold,2003,Silhouette,http://images.amazon.com/images/P/0373764979.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373764979.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373764979.01.LZZZZZZZ.jpg
0671738844,CRAFT BOOKS: MODELING BOOK (HARDCOVER),Annie Owen,1991,Simon &amp; Schuster Children's Publishing,http://images.amazon.com/images/P/0671738844.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671738844.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671738844.01.LZZZZZZZ.jpg
0394424018,Lisbeth Perrone's Folk art in needlepoint and cross-stitch,Lisbeth Perrone,1978,Random House,http://images.amazon.com/images/P/0394424018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394424018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394424018.01.LZZZZZZZ.jpg
1581690029,The Paladins,Timothy J. Stoner,1998,Evergreen Press (AL),http://images.amazon.com/images/P/1581690029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1581690029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1581690029.01.LZZZZZZZ.jpg
0446403938,Fugitive Colors (Sigrid Harald Mystery),Margaret Maron,1996,Warner Books,http://images.amazon.com/images/P/0446403938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446403938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446403938.01.LZZZZZZZ.jpg
0440730465,Gift of Pirate Queen,Patricia Reilly Giff,1983,Yearling Books,http://images.amazon.com/images/P/0440730465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440730465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440730465.01.LZZZZZZZ.jpg
0671421611,CHILDGRAVE,Ken Greenhall,1982,Pocket,http://images.amazon.com/images/P/0671421611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671421611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671421611.01.LZZZZZZZ.jpg
0226898555,A Companion to the Iliad: Based on the Translation by Richmond Lattimore,Malcolm M. Willcock,1976,University of Chicago Press,http://images.amazon.com/images/P/0226898555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0226898555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0226898555.01.LZZZZZZZ.jpg
0967636418,"Salmon Nation: People, Fish, and Our Common Home",Elizabeth Woody,2003,Ecotrust,http://images.amazon.com/images/P/0967636418.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0967636418.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0967636418.01.LZZZZZZZ.jpg
0312261497,French Fried: The Culinary Capers of an American in Paris,Harriet Welty Rochefort,2001,Thomas Dunne Books,http://images.amazon.com/images/P/0312261497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312261497.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312261497.01.LZZZZZZZ.jpg
1573226068,Drown,Junot Diaz,1997,Riverhead Books,http://images.amazon.com/images/P/1573226068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573226068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573226068.01.LZZZZZZZ.jpg
0380753014,Warrior's Woman,Johanna Lindsey,1999,Avon,http://images.amazon.com/images/P/0380753014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380753014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380753014.01.LZZZZZZZ.jpg
0449211371,Every Brilliant Eye,Loren D. Estleman,1991,Fawcett Books,http://images.amazon.com/images/P/0449211371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449211371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449211371.01.LZZZZZZZ.jpg
1550547496,Romancing Mary Jane: A Year in the Life of a Failed Marijuana Grower,Michael Poole,2003,Greystone Books,http://images.amazon.com/images/P/1550547496.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1550547496.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1550547496.01.LZZZZZZZ.jpg
0671006371,Shakespeare's the Merchant of Venice (Monarch Notes),William Shakespeare,1985,"Hungry Minds, Inc",http://images.amazon.com/images/P/0671006371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671006371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671006371.01.LZZZZZZZ.jpg
3596294290,Bekenntnisse des Hochstaplers Felix Krull. Der Memoiren erster Teil.,Thomas Mann,2000,"Fischer (Tb.), Frankfurt",http://images.amazon.com/images/P/3596294290.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596294290.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596294290.01.LZZZZZZZ.jpg
0898280524,How Many?,Tony Tallarico,1983,Tuffy Books,http://images.amazon.com/images/P/0898280524.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898280524.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898280524.01.LZZZZZZZ.jpg
1842320645,Sober As a Judge,Henry Cecil,2000,House of Stratus,http://images.amazon.com/images/P/1842320645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1842320645.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1842320645.01.LZZZZZZZ.jpg
0060160055,Race to Mars: The Mars flight atlas,Frank Miles,1988,Harper &amp; Row,http://images.amazon.com/images/P/0060160055.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060160055.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060160055.01.LZZZZZZZ.jpg
0373221800,"Stage Whispers (Harlequin Intrigue, No 180)",Elsie Title,1992,Harlequin,http://images.amazon.com/images/P/0373221800.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373221800.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373221800.01.LZZZZZZZ.jpg
0704339501,Extra(Ordinary) People,Russ,1985,The Women's Press,http://images.amazon.com/images/P/0704339501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0704339501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0704339501.01.LZZZZZZZ.jpg
